,user_id,movie_id,rating,timestamp,gender,age,occupation,zip,title,genres,for_testing
79470,1155,434,2,974866044,M,25,12,90278,Cliffhanger (1993),Action|Adventure|Crime,False
229661,3562,39,5,1023984677,F,25,6,32812,Clueless (1995),Comedy|Romance,False
194428,3841,653,3,966000341,M,45,18,26101,Dragonheart (1996),Action|Adventure|Fantasy,False
309510,2529,24,3,974059341,F,35,9,95903,Powder (1995),Drama|Sci-Fi,False
789306,1884,471,2,974700924,M,45,20,93108,"Hudsucker Proxy, The (1994)",Comedy|Romance,False
636937,3308,293,5,967995944,F,18,20,15701-1348,"Professional, The (a.k.a. Leon: The Professional) (1994)",Crime|Drama|Romance|Thriller,False
458406,3253,2300,4,968284021,F,35,4,26505,"Producers, The (1968)",Comedy|Musical,False
818537,5042,3019,4,962506456,F,18,2,55408,Drugstore Cowboy (1989),Crime|Drama,False
291456,3618,2890,3,967115516,M,56,17,22657,Three Kings (1999),Drama|War,False
706734,5878,1694,3,957550348,F,25,0,60640,"Apostle, The (1997)",Drama,False
259417,2129,2716,3,974642961,M,25,5,04103,Ghostbusters (1984),Comedy|Horror,False
83420,424,1610,4,989441844,M,25,17,55112,"Hunt for Red October, The (1990)",Action|Thriller,False
169946,524,2002,3,976172049,M,18,0,91320,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama,False
972273,5767,479,4,959057636,M,25,2,75287,Judgment Night (1993),Action,False
844623,1119,172,3,974913117,M,35,1,90504,Johnny Mnemonic (1995),Action|Sci-Fi|Thriller,False
358721,2298,3148,4,974499805,M,35,17,77584,"Cider House Rules, The (1999)",Drama,False
370628,2656,2297,5,973530573,M,56,13,32837,What Dreams May Come (1998),Drama|Romance,False
937730,4064,477,4,965479845,M,45,0,20851,What's Love Got to Do with It? (1993),Drama,False
506542,3773,2431,3,966044090,M,35,6,50265,Patch Adams (1998),Comedy|Drama,False
380345,5627,555,3,959042915,M,25,0,07040,True Romance (1993),Action|Crime|Romance,False
386020,2997,2324,5,970671805,F,35,16,45238,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama,False
605514,5710,1396,3,958519430,M,25,15,90034,Sneakers (1992),Crime|Drama|Sci-Fi,False
815813,1680,3504,4,974711001,M,25,20,95380,Network (1976),Comedy|Drama,False
909511,5567,1935,3,959347556,M,50,3,78704,How Green Was My Valley (1941),Drama,False
160976,3313,457,4,967953654,M,35,20,90292,"Fugitive, The (1993)",Action|Thriller,False
495339,5090,2193,5,962391682,F,35,19,75069,Willow (1988),Action|Adventure|Fantasy,False
557946,1457,663,3,983498273,M,25,1,95472,Kids in the Hall: Brain Candy (1996),Comedy,False
474787,2153,1375,4,974625832,M,18,16,97405,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi,False
199079,6036,1261,4,956714644,F,25,15,32603,Evil Dead II (Dead By Dawn) (1987),Action|Adventure|Comedy|Horror,False
904975,3110,1228,5,969485288,M,25,0,10002,Raging Bull (1980),Drama,False
464513,4015,904,5,965531942,F,45,3,75605,Rear Window (1954),Mystery|Thriller,False
671142,4085,3639,4,967511225,F,25,6,79416,"Man with the Golden Gun, The (1974)",Action,False
137681,4107,593,5,966620491,F,25,0,23221,"Silence of the Lambs, The (1991)",Drama|Thriller,False
982689,4064,414,2,965481464,M,45,0,20851,"Air Up There, The (1994)",Comedy,False
124670,130,2353,5,977432210,M,35,17,50021,Enemy of the State (1998),Action|Thriller,False
834938,1748,155,3,974712474,M,50,1,04240,Beyond Rangoon (1995),Drama|War,False
116372,4823,3699,2,963173970,M,18,4,46219,Starman (1984),Adventure|Drama|Romance|Sci-Fi,False
350180,1860,1573,3,978836655,M,56,16,94591,Face/Off (1997),Action|Sci-Fi|Thriller,False
355775,4082,1393,5,965437162,M,25,20,79912,Jerry Maguire (1996),Drama|Romance,False
736363,1930,674,2,982432077,M,25,15,94550,Barbarella (1968),Adventure|Sci-Fi,False
74183,2453,1687,4,974187360,M,25,7,55429,"Jackal, The (1997)",Action|Thriller,False
903821,3661,2788,4,966432546,M,35,12,08852,And Now for Something Completely Different (1971),Comedy,False
332407,5312,3524,4,964669043,M,25,1,10463,Arthur (1981),Comedy|Romance,False
643874,3824,610,4,965941214,M,25,17,32308,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,False
670366,1437,1960,5,974760924,M,50,3,89102,"Last Emperor, The (1987)",Drama|War,False
572393,1912,708,2,1009440552,M,25,4,91325,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,False
433182,429,153,3,976259186,M,18,0,54901,Batman Forever (1995),Action|Adventure|Comedy|Crime,False
481405,5000,3489,4,962589679,M,25,4,46254,Hook (1991),Adventure|Fantasy,False
774218,869,413,3,999377273,M,18,20,92026,Airheads (1994),Comedy,False
92317,3320,1293,3,967920830,M,25,1,56082,Gandhi (1982),Drama,False
455902,3770,2087,4,966049734,F,35,3,50322,Peter Pan (1953),Animation|Children's|Fantasy|Musical,False
112097,3755,515,5,966099039,F,50,14,08810,"Remains of the Day, The (1993)",Drama,False
539194,2102,1220,2,974653122,M,25,11,48825,"Blues Brothers, The (1980)",Action|Comedy|Musical,False
860878,238,3011,4,976760549,F,50,7,90291,"They Shoot Horses, Don't They? (1969)",Drama,False
311374,2962,29,5,977168934,M,35,3,94109,"City of Lost Children, The (1995)",Adventure|Sci-Fi,False
407584,515,3755,2,976202750,M,25,1,55406,"Perfect Storm, The (2000)",Action|Adventure|Thriller,False
770022,4041,1285,3,965712980,M,18,3,48005,Heathers (1989),Comedy,False
761226,3526,1663,3,966906005,M,35,2,62263-3004,Stripes (1981),Comedy,False
262208,4356,2289,4,965191433,M,35,16,85730,"Player, The (1992)",Comedy|Drama,False
240210,2446,2700,4,974403600,M,18,7,10038,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy,False
811051,2581,2935,5,974063785,M,25,11,60611,"Lady Eve, The (1941)",Comedy|Romance,False
33715,2748,2294,2,973208743,M,25,4,85719,Antz (1998),Animation|Children's,False
692645,1881,2574,5,974693916,M,35,2,95008,"Out-of-Towners, The (1999)",Comedy,False
867178,4904,909,5,962685391,M,50,15,63121,"Apartment, The (1960)",Comedy|Drama,False
439535,6000,2640,4,956881844,M,45,17,30075,Superman (1978),Action|Adventure|Sci-Fi,False
362658,3498,2712,2,966999568,M,25,17,28052,Eyes Wide Shut (1999),Drama,False
616605,3265,1805,1,968263026,M,25,15,53704,Wild Things (1998),Crime|Drama|Mystery|Thriller,False
289151,2909,2384,3,971881327,M,25,7,43228,Babe: Pig in the City (1998),Children's|Comedy,False
775924,1899,852,3,975035708,F,45,6,02135,Tin Cup (1996),Comedy|Romance,False
439996,2010,592,4,974683396,M,18,4,81520,Batman (1989),Action|Adventure|Crime|Drama,False
434642,3462,2133,2,1043639746,F,25,4,73160,Adventures in Babysitting (1987),Adventure|Comedy,False
349349,3411,1997,4,967418759,M,18,4,02139,"Exorcist, The (1973)",Horror,False
510365,1675,2001,3,975243499,F,25,6,97116,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama,False
18842,5306,2687,3,961012146,F,25,17,92121,Tarzan (1999),Animation|Children's,False
153448,4535,163,5,964722397,M,18,19,17517,Desperado (1995),Action|Romance|Thriller,False
708191,5837,3268,3,958146030,M,25,7,60607,Stop! Or My Mom Will Shoot (1992),Action|Comedy,False
799160,5413,906,4,960239277,M,35,1,59801,Gaslight (1944),Mystery|Thriller,False
507354,1164,1633,4,1021599518,F,25,19,90020,Ulee's Gold (1997),Drama,False
534376,2085,542,4,974655919,M,18,0,06360,Son in Law (1993),Comedy,False
795310,1150,2186,3,974870793,F,25,20,75226,Strangers on a Train (1951),Film-Noir|Thriller,False
55598,1219,3114,3,978453469,M,25,7,12206,Toy Story 2 (1999),Animation|Children's|Comedy,False
567627,4083,1461,1,965437918,M,56,14,92630,Vegas Vacation (1997),Comedy,False
563565,1639,3101,5,974713877,M,25,17,95405,Fatal Attraction (1987),Thriller,False
425941,1356,3869,2,974772050,F,18,4,91706,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",Comedy,False
451126,5795,316,3,958144869,M,25,1,92688,Stargate (1994),Action|Adventure|Sci-Fi,False
798890,2038,901,3,975249564,F,45,1,33301,Funny Face (1957),Comedy|Musical,False
790300,1680,118,4,974838315,M,25,20,95380,If Lucy Fell (1996),Comedy|Romance,False
701937,2085,2004,2,974655819,M,18,0,06360,Gremlins 2: The New Batch (1990),Comedy|Horror,False
188717,587,1079,3,976031783,M,25,20,92649,"Fish Called Wanda, A (1988)",Comedy,False
731961,3618,3507,4,967121138,M,56,17,22657,"Odd Couple, The (1968)",Comedy,False
337797,4220,838,4,965332090,M,35,0,97225,Emma (1996),Comedy|Drama|Romance,False
637263,5184,293,4,961735120,M,18,20,67212,"Professional, The (a.k.a. Leon: The Professional) (1994)",Crime|Drama|Romance|Thriller,False
90172,3513,3147,4,967477296,M,25,16,01890,"Green Mile, The (1999)",Drama|Thriller,False
911390,629,3910,4,975783287,F,1,10,48154,Dancer in the Dark (2000),Drama|Musical,False
342044,5636,1088,2,1025247556,M,25,7,98102,Dirty Dancing (1987),Musical|Romance,False
114044,157,1408,5,1034355415,M,35,16,12866,"Last of the Mohicans, The (1992)",Action|Romance|War,False
603359,5091,1892,4,962553682,M,25,17,19810,"Perfect Murder, A (1998)",Mystery|Thriller,False
65261,3752,2268,3,966121052,F,18,1,86314,"Few Good Men, A (1992)",Crime|Drama,False
962662,2172,2801,2,974668157,M,18,20,60641,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),Drama|Romance,False
304245,2008,2395,4,977543838,M,25,3,48220,Rushmore (1998),Comedy,False
850781,655,1353,1,975705798,F,25,2,92629,"Mirror Has Two Faces, The (1996)",Comedy|Romance,False
472493,3884,2174,3,965815085,M,18,4,78759,Beetlejuice (1988),Comedy|Fantasy,False
834662,5880,1760,3,957671063,M,25,1,08904,Spice World (1997),Comedy|Musical,False
809630,2484,933,4,974146339,M,45,5,31901,To Catch a Thief (1955),Comedy|Romance|Thriller,False
352988,3211,1221,5,968546442,M,50,16,20015,"Godfather: Part II, The (1974)",Action|Crime|Drama,False
536066,1599,2529,4,974733444,M,25,0,92646,Planet of the Apes (1968),Action|Sci-Fi,False
630723,5956,247,3,957080198,F,18,4,02142,Heavenly Creatures (1994),Drama|Fantasy|Romance|Thriller,False
506375,1778,2431,3,976177980,M,18,4,94704,Patch Adams (1998),Comedy|Drama,False
202767,4085,1379,4,986185817,F,25,6,79416,Young Guns II (1990),Action|Comedy|Western,False
83619,1176,1610,3,974858569,M,56,1,44256,"Hunt for Red October, The (1990)",Action|Thriller,False
964498,2237,3385,3,974601626,F,35,6,14905,Volunteers (1985),Comedy,False
964353,1675,227,2,975244505,F,25,6,97116,Drop Zone (1994),Action,False
687098,1494,3930,4,974749463,M,25,17,38104,"Creature From the Black Lagoon, The (1954)",Horror,False
222709,3356,1201,4,967698592,M,35,7,95031,"Good, The Bad and The Ugly, The (1966)",Action|Western,False
772060,3380,3543,5,967673253,M,50,0,20815,Diner (1982),Comedy|Drama,False
671774,1224,2404,2,975247847,M,50,13,02125,Rambo III (1988),Action|War,False
962621,5643,2570,4,958892268,F,35,1,84108,"Walk on the Moon, A (1999)",Drama|Romance,False
622141,1272,2643,1,974815203,M,18,20,49506,Superman IV: The Quest for Peace (1987),Action|Adventure|Sci-Fi,False
979991,3955,547,2,965674920,M,35,0,12831,Surviving the Game (1994),Action|Adventure|Thriller,False
89118,4700,1259,4,963693935,F,18,4,48109,Stand by Me (1986),Adventure|Comedy|Drama,False
583399,791,3745,4,981767930,M,35,7,27511,Titan A.E. (2000),Adventure|Animation|Sci-Fi,False
624514,5090,2761,4,1011212146,F,35,19,75069,"Iron Giant, The (1999)",Animation|Children's,False
876634,1842,991,5,996425641,M,18,4,53190,Michael Collins (1996),Drama|War,False
158871,82,349,4,977775756,M,25,17,48380,Clear and Present Danger (1994),Action|Adventure|Thriller,False
112775,4352,442,3,965227552,M,18,4,11010,Demolition Man (1993),Action|Sci-Fi,False
575434,2077,999,4,979976330,M,18,0,55112,2 Days in the Valley (1996),Crime,False
781408,2179,3219,1,974609346,F,25,0,28304,Pacific Heights (1990),Thriller,False
154645,4869,21,2,962816679,F,45,6,04578,Get Shorty (1995),Action|Comedy|Drama,False
3116,1022,3408,4,975008337,M,25,3,00918,Erin Brockovich (2000),Drama,False
899341,5519,2851,2,959651800,M,35,15,33167,Saturn 3 (1979),Adventure|Sci-Fi|Thriller,False
498710,3290,370,2,968095164,M,25,14,90292,Naked Gun 33 1/3: The Final Insult (1994),Comedy,False
659476,272,1275,3,976694922,M,18,0,80302,Highlander (1986),Action|Adventure,False
657886,5837,168,4,958145311,M,25,7,60607,First Knight (1995),Action|Adventure|Drama|Romance,False
611777,611,1644,4,977156101,M,35,0,20715,I Know What You Did Last Summer (1997),Horror|Mystery|Thriller,False
890698,3209,1627,3,968547230,M,25,0,21555,U Turn (1997),Action|Crime|Mystery,False
169757,4502,2728,3,965094428,M,50,0,01379,Spartacus (1960),Drama,False
613480,2181,2389,1,974611524,M,25,0,45245,Psycho (1998),Crime|Horror|Thriller,False
780141,329,2779,4,981750274,M,35,7,02115,Heaven Can Wait (1978),Comedy,False
30972,5614,1097,3,959133259,M,25,0,12833,E.T. the Extra-Terrestrial (1982),Children's|Drama|Fantasy|Sci-Fi,False
557049,1842,2710,5,996464782,M,18,4,53190,"Blair Witch Project, The (1999)",Horror,False
421543,3167,1320,2,968814752,M,25,2,77056,Alien³ (1992),Action|Horror|Sci-Fi|Thriller,False
589246,1242,2243,3,975642367,F,35,0,10014,Broadcast News (1987),Comedy|Drama|Romance,False
929131,3509,1592,1,966974204,M,18,4,02115,Air Bud (1997),Children's|Comedy,False
236762,59,509,4,1041967732,F,50,1,55413,"Piano, The (1993)",Drama|Romance,False
603188,2683,1892,5,979965493,M,35,7,60188,"Perfect Murder, A (1998)",Mystery|Thriller,False
146705,2909,3735,5,971881852,M,25,7,43228,Serpico (1973),Crime|Drama,False
346515,1243,1380,3,994720201,M,35,15,92627,Grease (1978),Comedy|Musical|Romance,False
658147,4227,2143,3,965314948,M,25,19,11414-2520,Legend (1985),Adventure|Fantasy|Romance,False
388224,551,1673,3,976066126,M,35,20,55116,Boogie Nights (1997),Drama,False
372117,5493,2442,4,959814259,M,35,12,96797,Hilary and Jackie (1998),Drama,False
943934,1265,1755,3,1019949243,F,18,20,49321,Shooting Fish (1997),Romance,False
483734,5394,923,4,960320362,M,18,0,60618,Citizen Kane (1941),Drama,False
890386,4448,2349,5,992485801,M,25,14,06880,Mona Lisa (1986),Comedy|Thriller,False
777692,2020,2403,5,976417881,M,25,7,45011,First Blood (1982),Action,False
642565,3929,2377,2,965707846,M,25,5,80227,Lifeforce (1985),Horror|Sci-Fi,False
920145,4354,1209,1,965198584,M,35,14,78611,Once Upon a Time in the West (1969),Western,False
879958,2438,1010,4,974227377,M,35,1,22903,"Love Bug, The (1969)",Children's|Comedy,False
765413,1681,3360,4,974709832,M,18,4,78705,Hoosiers (1986),Drama,False
390929,3688,2699,4,966402030,M,18,6,21202,Arachnophobia (1990),Action|Comedy|Sci-Fi|Thriller,False
672907,4169,1391,3,976589194,M,50,0,66048,Mars Attacks! (1996),Action|Comedy|Sci-Fi|War,False
594697,1146,3005,1,974938981,F,18,16,80260,"Bone Collector, The (1999)",Thriller,False
724170,922,2792,4,975201393,M,56,16,48009,Airplane II: The Sequel (1982),Comedy,False
738726,4953,903,5,962638641,M,35,12,55082,Vertigo (1958),Mystery|Thriller,False
585396,1451,3269,4,975829639,M,35,20,90012,Forever Young (1992),Adventure|Romance|Sci-Fi,False
910658,2685,3811,3,973375763,M,45,7,02116,Breaker Morant (1980),Drama|War,False
509676,4508,2000,4,964981986,M,25,20,15701,Lethal Weapon (1987),Action|Comedy|Crime|Drama,False
72284,3336,1210,4,967836873,M,35,17,93436,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War,False
528540,897,2012,3,975222602,M,25,6,92130,Back to the Future Part III (1990),Comedy|Sci-Fi|Western,False
755607,3675,303,3,966364729,M,35,7,06680,"Quick and the Dead, The (1995)",Action|Adventure|Western,False
529255,4510,2012,4,964990464,M,45,7,92503,Back to the Future Part III (1990),Comedy|Sci-Fi|Western,False
302484,3885,3266,4,967650137,M,25,12,92728,Man Bites Dog (C'est arrivé près de chez vous) (1992),Action|Comedy|Crime|Drama,False
827884,1317,3760,5,975207162,M,45,7,98028,"Kentucky Fried Movie, The (1977)",Comedy,False
780436,5522,2779,3,960089882,M,25,14,02460,Heaven Can Wait (1978),Comedy,False
552010,4591,1676,2,964306308,M,25,15,02143,Starship Troopers (1997),Action|Adventure|Sci-Fi|War,False
37515,1749,1022,3,974840512,M,25,2,10040,Cinderella (1950),Animation|Children's|Musical,False
606921,1943,500,3,975736545,M,18,4,91501,Mrs. Doubtfire (1993),Comedy,False
483399,3610,923,1,977887376,M,18,6,30064,Citizen Kane (1941),Drama,False
385932,2545,2324,5,974040524,M,56,13,37830,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama,False
254547,2098,377,4,974655314,M,35,20,48067,Speed (1994),Action|Romance|Thriller,False
792325,1962,1593,3,975363370,F,18,1,60914,Picture Perfect (1997),Comedy|Romance,False
624935,1683,2369,5,974710328,F,25,7,98109,Desperately Seeking Susan (1985),Comedy|Romance,False
282685,4676,2599,5,963724905,M,45,14,46038,Election (1999),Comedy,False
336789,5172,3685,4,995329635,F,35,11,05602,Prizzi's Honor (1985),Comedy|Drama|Romance,False
950848,3618,2104,3,967117071,M,56,17,22657,Tex (1982),Drama,False
919321,620,3729,4,975800527,M,18,0,13210,Shaft (1971),Action|Crime,False
376574,5770,111,5,958172273,M,25,0,80231,Taxi Driver (1976),Drama|Thriller,False
629241,3681,1779,5,966355253,M,25,7,29662,Sphere (1998),Adventure|Sci-Fi|Thriller,False
183924,2764,1641,3,973137552,M,25,7,91403,"Full Monty, The (1997)",Comedy,False
491655,3715,1025,5,966266539,M,18,5,55428,"Sword in the Stone, The (1963)",Animation|Children's,False
396758,4593,3510,3,964241708,F,45,1,43202,Frequency (2000),Drama|Thriller,False
451726,5140,317,4,964875416,M,25,6,35205,"Santa Clause, The (1994)",Children's|Comedy|Fantasy,False
362688,3650,2712,5,966458225,M,25,0,60611,Eyes Wide Shut (1999),Drama,False
590965,2323,1982,3,974625313,M,35,3,13088,Halloween (1978),Horror,False
129993,3419,1196,2,967396102,M,45,1,16801,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War,False
600361,4728,762,2,963354822,M,25,19,31401,Striptease (1996),Comedy|Crime,False
75656,4535,1213,5,964721582,M,18,19,17517,GoodFellas (1990),Crime|Drama,False
351385,1339,474,4,974870192,M,35,18,85275,In the Line of Fire (1993),Action|Thriller,False
800928,4824,1208,4,963437182,M,25,7,55411,Apocalypse Now (1979),Drama|War,False
263394,1448,1127,3,976570054,F,25,3,17522,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller,False
1652,5805,1193,3,957989752,F,25,0,90802,One Flew Over the Cuckoo's Nest (1975),Drama,False
581107,4006,3070,3,965552448,M,1,7,48038,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi,False
168709,3778,780,3,966050144,M,25,0,61832,Independence Day (ID4) (1996),Action|Sci-Fi|War,False
906642,1312,1862,1,974783436,M,25,14,60153,Species II (1998),Horror|Sci-Fi,False
881809,3778,280,4,966047245,M,25,0,61832,Murder in the First (1995),Drama|Thriller,False
881373,2063,419,2,974666604,M,25,4,43138,"Beverly Hillbillies, The (1993)",Comedy,False
36514,2156,1907,3,974629927,M,18,19,55912,Mulan (1998),Animation|Children's,False
994345,1181,2737,1,974857790,M,35,7,20716,Assassination (1987),Action,False
320489,2482,34,3,974147192,F,50,3,37772,Babe (1995),Children's|Comedy|Drama,False
189086,2402,1079,3,974262990,M,45,17,32024,"Fish Called Wanda, A (1988)",Comedy,False
358089,3156,42,3,968887260,M,35,7,07663,Dead Presidents (1995),Action|Crime|Drama,False
258018,1564,1912,4,974739950,M,50,1,01096,Out of Sight (1998),Action|Crime|Romance,False
654490,889,222,3,975254226,M,45,20,10024,Circle of Friends (1995),Drama|Romance,False
300576,4682,1449,5,998536544,M,25,7,05346,Waiting for Guffman (1996),Comedy,False
363176,3807,2429,4,1013346867,F,35,19,32095,Mighty Joe Young (1998),Adventure|Children's|Drama,False
739780,2751,11,2,973201138,F,25,16,28120,"American President, The (1995)",Comedy|Drama|Romance,False
983717,3727,149,4,966218987,M,35,7,74401,Amateur (1994),Crime|Drama|Thriller,False
612805,4162,1645,4,965336779,F,25,14,23221,"Devil's Advocate, The (1997)",Crime|Horror|Mystery|Thriller,False
